village,visit,date_set,trap_night,grid_number,line_number,trap_number,bait_type,habitat,trap_land_type,elevation,trap_uid,empty_morning,bait_present,trap_sprung,rodent_trapped,rodent_id,weather,notes,lon,lat
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,90,NA,NA,NA,745,lalehun_2_1_2_90,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.198816666666668
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,91,NA,NA,NA,745,lalehun_2_1_2_91,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198916666666667
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,92,NA,NA,NA,744,lalehun_2_1_2_92,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198983333333333
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,93,NA,NA,NA,744,lalehun_2_1_2_93,NA,NA,NA,NA,NA,NA,NA,-11.078866666666666,8.198916666666667
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,94,NA,NA,NA,744,lalehun_2_1_2_94,NA,NA,NA,NA,NA,NA,NA,-11.07885,8.19885
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,95,NA,NA,NA,745,lalehun_2_1_2_95,NA,NA,NA,NA,NA,NA,NA,-11.078816666666667,8.198783333333333
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,96,NA,NA,NA,745,lalehun_2_1_2_96,NA,NA,NA,NA,NA,NA,NA,-11.078783333333334,8.198733333333333
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,97,NA,NA,NA,744,lalehun_2_1_2_97,NA,NA,NA,NA,NA,NA,NA,-11.07875,8.198616666666666
lalehun,2,2021-04-01T00:00:00Z,1,2,NA,98,NA,NA,NA,744,lalehun_2_1_2_98,NA,NA,NA,NA,NA,NA,NA,-11.078766666666667,8.198433333333334
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,50,NA,NA,NA,771,lalehun_2_2_2_50,NA,NA,NA,NA,NA,NA,NA,-11.07955,8.198616666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,51,NA,NA,NA,768,lalehun_2_2_2_51,NA,NA,NA,NA,NA,NA,NA,-11.079533333333334,8.198666666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,52,NA,NA,NA,766,lalehun_2_2_2_52,NA,NA,NA,NA,NA,NA,NA,-11.079516666666667,8.198716666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,53,NA,NA,NA,766,lalehun_2_2_2_53,NA,NA,NA,NA,NA,NA,NA,-11.079533333333334,8.198766666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,54,NA,NA,NA,765,lalehun_2_2_2_54,NA,NA,NA,NA,NA,NA,NA,-11.0795,8.198816666666668
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,55,NA,NA,NA,762,lalehun_2_2_2_55,NA,NA,NA,NA,NA,NA,NA,-11.079416666666667,8.19885
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,56,NA,NA,NA,763,lalehun_2_2_2_56,NA,NA,NA,NA,NA,NA,NA,-11.07935,8.198933333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,57,NA,NA,NA,759,lalehun_2_2_2_57,NA,NA,NA,NA,NA,NA,NA,-11.07945,8.19865
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,58,NA,NA,NA,759,lalehun_2_2_2_58,NA,NA,NA,NA,NA,NA,NA,-11.079433333333334,8.1987
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,59,NA,NA,NA,759,lalehun_2_2_2_59,NA,NA,NA,NA,NA,NA,NA,-11.079433333333334,8.198716666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,60,NA,NA,NA,758,lalehun_2_2_2_60,NA,NA,NA,NA,NA,NA,NA,-11.079383333333332,8.1988
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,61,NA,NA,NA,759,lalehun_2_2_2_61,NA,NA,NA,NA,NA,NA,NA,-11.07935,8.198833333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,62,NA,NA,NA,759,lalehun_2_2_2_62,NA,NA,NA,NA,NA,NA,NA,-11.079316666666667,8.19885
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,63,NA,NA,NA,758,lalehun_2_2_2_63,NA,NA,NA,NA,NA,NA,NA,-11.079266666666667,8.198883333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,64,NA,NA,NA,751,lalehun_2_2_2_64,NA,NA,NA,NA,NA,NA,NA,-11.079216666666667,8.1989
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,65,NA,NA,NA,750,lalehun_2_2_2_65,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198866666666667
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,66,NA,NA,NA,752,lalehun_2_2_2_66,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.1988
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,67,NA,NA,NA,752,lalehun_2_2_2_67,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198783333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,68,NA,NA,NA,753,lalehun_2_2_2_68,NA,NA,NA,NA,NA,NA,NA,-11.079216666666667,8.198733333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,69,NA,NA,NA,754,lalehun_2_2_2_69,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198666666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,70,NA,NA,NA,756,lalehun_2_2_2_70,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198583333333334
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,71,NA,NA,NA,748,lalehun_2_2_2_71,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198516666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,72,NA,NA,NA,748,lalehun_2_2_2_72,NA,NA,NA,NA,NA,NA,NA,-11.07915,8.198550000000001
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,73,NA,NA,NA,748,lalehun_2_2_2_73,NA,NA,NA,NA,NA,NA,NA,-11.079133333333333,8.198583333333334
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,74,NA,NA,NA,748,lalehun_2_2_2_74,NA,NA,NA,NA,NA,NA,NA,-11.079116666666666,8.198616666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,75,NA,NA,NA,748,lalehun_2_2_2_75,NA,NA,NA,NA,NA,NA,NA,-11.0791,8.19865
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,76,NA,NA,NA,748,lalehun_2_2_2_76,NA,NA,NA,NA,NA,NA,NA,-11.0791,8.198716666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,77,NA,NA,NA,748,lalehun_2_2_2_77,NA,NA,NA,NA,NA,NA,NA,-11.079083333333333,8.198833333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,78,NA,NA,NA,746,lalehun_2_2_2_78,NA,NA,NA,NA,NA,NA,NA,-11.079,8.198866666666667
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,79,NA,NA,NA,745,lalehun_2_2_2_79,NA,NA,NA,NA,NA,NA,NA,-11.079,8.198816666666668
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,80,NA,NA,NA,745,lalehun_2_2_2_80,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.198783333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,81,NA,NA,NA,744,lalehun_2_2_2_81,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.19875
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,82,NA,NA,NA,745,lalehun_2_2_2_82,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.1987
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,83,NA,NA,NA,744,lalehun_2_2_2_83,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.198633333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,84,NA,NA,NA,746,lalehun_2_2_2_84,NA,NA,NA,NA,NA,NA,NA,-11.07905,8.198516666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,85,NA,NA,NA,747,lalehun_2_2_2_85,NA,NA,NA,NA,NA,NA,NA,-11.078983333333333,8.198466666666667
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,86,NA,NA,NA,746,lalehun_2_2_2_86,NA,NA,NA,NA,NA,NA,NA,-11.07895,8.198516666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,87,NA,NA,NA,745,lalehun_2_2_2_87,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198566666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,88,NA,NA,NA,746,lalehun_2_2_2_88,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.19865
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,89,NA,NA,NA,745,lalehun_2_2_2_89,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198866666666667
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,90,NA,NA,NA,745,lalehun_2_2_2_90,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.198816666666668
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,91,NA,NA,NA,745,lalehun_2_2_2_91,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198916666666667
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,92,NA,NA,NA,744,lalehun_2_2_2_92,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198983333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,93,NA,NA,NA,744,lalehun_2_2_2_93,NA,NA,NA,NA,NA,NA,NA,-11.078866666666666,8.198916666666667
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,94,NA,NA,NA,744,lalehun_2_2_2_94,NA,NA,NA,NA,NA,NA,NA,-11.07885,8.19885
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,95,NA,NA,NA,745,lalehun_2_2_2_95,NA,NA,NA,NA,NA,NA,NA,-11.078816666666667,8.198783333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,96,NA,NA,NA,745,lalehun_2_2_2_96,NA,NA,NA,NA,NA,NA,NA,-11.078783333333334,8.198733333333333
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,97,NA,NA,NA,744,lalehun_2_2_2_97,NA,NA,NA,NA,NA,NA,NA,-11.07875,8.198616666666666
lalehun,2,2021-04-02T00:00:00Z,2,2,NA,98,NA,NA,NA,744,lalehun_2_2_2_98,NA,NA,NA,NA,NA,NA,NA,-11.078766666666667,8.198433333333334
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,50,NA,NA,NA,771,lalehun_2_3_2_50,NA,NA,NA,NA,NA,NA,NA,-11.07955,8.198616666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,51,NA,NA,NA,768,lalehun_2_3_2_51,NA,NA,NA,NA,NA,NA,NA,-11.079533333333334,8.198666666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,52,NA,NA,NA,766,lalehun_2_3_2_52,NA,NA,NA,NA,NA,NA,NA,-11.079516666666667,8.198716666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,53,NA,NA,NA,766,lalehun_2_3_2_53,NA,NA,NA,NA,NA,NA,NA,-11.079533333333334,8.198766666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,54,NA,NA,NA,765,lalehun_2_3_2_54,NA,NA,NA,NA,NA,NA,NA,-11.0795,8.198816666666668
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,55,NA,NA,NA,762,lalehun_2_3_2_55,NA,NA,NA,NA,NA,NA,NA,-11.079416666666667,8.19885
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,56,NA,NA,NA,763,lalehun_2_3_2_56,NA,NA,NA,NA,NA,NA,NA,-11.07935,8.198933333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,57,NA,NA,NA,759,lalehun_2_3_2_57,NA,NA,NA,NA,NA,NA,NA,-11.07945,8.19865
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,58,NA,NA,NA,759,lalehun_2_3_2_58,NA,NA,NA,NA,NA,NA,NA,-11.079433333333334,8.1987
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,59,NA,NA,NA,759,lalehun_2_3_2_59,NA,NA,NA,NA,NA,NA,NA,-11.079433333333334,8.198716666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,60,NA,NA,NA,758,lalehun_2_3_2_60,NA,NA,NA,NA,NA,NA,NA,-11.079383333333332,8.1988
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,61,NA,NA,NA,759,lalehun_2_3_2_61,NA,NA,NA,NA,NA,NA,NA,-11.07935,8.198833333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,62,NA,NA,NA,759,lalehun_2_3_2_62,NA,NA,NA,NA,NA,NA,NA,-11.079316666666667,8.19885
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,63,NA,NA,NA,758,lalehun_2_3_2_63,NA,NA,NA,NA,NA,NA,NA,-11.079266666666667,8.198883333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,64,NA,NA,NA,751,lalehun_2_3_2_64,NA,NA,NA,NA,NA,NA,NA,-11.079216666666667,8.1989
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,65,NA,NA,NA,750,lalehun_2_3_2_65,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198866666666667
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,66,NA,NA,NA,752,lalehun_2_3_2_66,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.1988
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,67,NA,NA,NA,752,lalehun_2_3_2_67,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198783333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,68,NA,NA,NA,753,lalehun_2_3_2_68,NA,NA,NA,NA,NA,NA,NA,-11.079216666666667,8.198733333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,69,NA,NA,NA,754,lalehun_2_3_2_69,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198666666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,70,NA,NA,NA,756,lalehun_2_3_2_70,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198583333333334
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,71,NA,NA,NA,748,lalehun_2_3_2_71,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198516666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,72,NA,NA,NA,748,lalehun_2_3_2_72,NA,NA,NA,NA,NA,NA,NA,-11.07915,8.198550000000001
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,73,NA,NA,NA,748,lalehun_2_3_2_73,NA,NA,NA,NA,NA,NA,NA,-11.079133333333333,8.198583333333334
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,74,NA,NA,NA,748,lalehun_2_3_2_74,NA,NA,NA,NA,NA,NA,NA,-11.079116666666666,8.198616666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,75,NA,NA,NA,748,lalehun_2_3_2_75,NA,NA,NA,NA,NA,NA,NA,-11.0791,8.19865
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,76,NA,NA,NA,748,lalehun_2_3_2_76,NA,NA,NA,NA,NA,NA,NA,-11.0791,8.198716666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,77,NA,NA,NA,748,lalehun_2_3_2_77,NA,NA,NA,NA,NA,NA,NA,-11.079083333333333,8.198833333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,78,NA,NA,NA,746,lalehun_2_3_2_78,NA,NA,NA,NA,NA,NA,NA,-11.079,8.198866666666667
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,79,NA,NA,NA,745,lalehun_2_3_2_79,NA,NA,NA,NA,NA,NA,NA,-11.079,8.198816666666668
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,80,NA,NA,NA,745,lalehun_2_3_2_80,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.198783333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,81,NA,NA,NA,744,lalehun_2_3_2_81,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.19875
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,82,NA,NA,NA,745,lalehun_2_3_2_82,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.1987
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,83,NA,NA,NA,744,lalehun_2_3_2_83,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.198633333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,84,NA,NA,NA,746,lalehun_2_3_2_84,NA,NA,NA,NA,NA,NA,NA,-11.07905,8.198516666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,85,NA,NA,NA,747,lalehun_2_3_2_85,NA,NA,NA,NA,NA,NA,NA,-11.078983333333333,8.198466666666667
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,86,NA,NA,NA,746,lalehun_2_3_2_86,NA,NA,NA,NA,NA,NA,NA,-11.07895,8.198516666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,87,NA,NA,NA,745,lalehun_2_3_2_87,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198566666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,88,NA,NA,NA,746,lalehun_2_3_2_88,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.19865
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,89,NA,NA,NA,745,lalehun_2_3_2_89,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198866666666667
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,90,NA,NA,NA,745,lalehun_2_3_2_90,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.198816666666668
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,91,NA,NA,NA,745,lalehun_2_3_2_91,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198916666666667
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,92,NA,NA,NA,744,lalehun_2_3_2_92,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198983333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,93,NA,NA,NA,744,lalehun_2_3_2_93,NA,NA,NA,NA,NA,NA,NA,-11.078866666666666,8.198916666666667
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,94,NA,NA,NA,744,lalehun_2_3_2_94,NA,NA,NA,NA,NA,NA,NA,-11.07885,8.19885
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,95,NA,NA,NA,745,lalehun_2_3_2_95,NA,NA,NA,NA,NA,NA,NA,-11.078816666666667,8.198783333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,96,NA,NA,NA,745,lalehun_2_3_2_96,NA,NA,NA,NA,NA,NA,NA,-11.078783333333334,8.198733333333333
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,97,NA,NA,NA,744,lalehun_2_3_2_97,NA,NA,NA,NA,NA,NA,NA,-11.07875,8.198616666666666
lalehun,2,2021-04-03T00:00:00Z,3,2,NA,98,NA,NA,NA,744,lalehun_2_3_2_98,NA,NA,NA,NA,NA,NA,NA,-11.078766666666667,8.198433333333334
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,50,NA,NA,NA,771,lalehun_2_4_2_50,NA,NA,NA,NA,NA,NA,NA,-11.07955,8.198616666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,51,NA,NA,NA,768,lalehun_2_4_2_51,NA,NA,NA,NA,NA,NA,NA,-11.079533333333334,8.198666666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,52,NA,NA,NA,766,lalehun_2_4_2_52,NA,NA,NA,NA,NA,NA,NA,-11.079516666666667,8.198716666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,53,NA,NA,NA,766,lalehun_2_4_2_53,NA,NA,NA,NA,NA,NA,NA,-11.079533333333334,8.198766666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,54,NA,NA,NA,765,lalehun_2_4_2_54,NA,NA,NA,NA,NA,NA,NA,-11.0795,8.198816666666668
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,55,NA,NA,NA,762,lalehun_2_4_2_55,NA,NA,NA,NA,NA,NA,NA,-11.079416666666667,8.19885
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,56,NA,NA,NA,763,lalehun_2_4_2_56,NA,NA,NA,NA,NA,NA,NA,-11.07935,8.198933333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,57,NA,NA,NA,759,lalehun_2_4_2_57,NA,NA,NA,NA,NA,NA,NA,-11.07945,8.19865
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,58,NA,NA,NA,759,lalehun_2_4_2_58,NA,NA,NA,NA,NA,NA,NA,-11.079433333333334,8.1987
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,59,NA,NA,NA,759,lalehun_2_4_2_59,NA,NA,NA,NA,NA,NA,NA,-11.079433333333334,8.198716666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,60,NA,NA,NA,758,lalehun_2_4_2_60,NA,NA,NA,NA,NA,NA,NA,-11.079383333333332,8.1988
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,61,NA,NA,NA,759,lalehun_2_4_2_61,NA,NA,NA,NA,NA,NA,NA,-11.07935,8.198833333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,62,NA,NA,NA,759,lalehun_2_4_2_62,NA,NA,NA,NA,NA,NA,NA,-11.079316666666667,8.19885
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,63,NA,NA,NA,758,lalehun_2_4_2_63,NA,NA,NA,NA,NA,NA,NA,-11.079266666666667,8.198883333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,64,NA,NA,NA,751,lalehun_2_4_2_64,NA,NA,NA,NA,NA,NA,NA,-11.079216666666667,8.1989
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,65,NA,NA,NA,750,lalehun_2_4_2_65,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198866666666667
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,66,NA,NA,NA,752,lalehun_2_4_2_66,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.1988
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,67,NA,NA,NA,752,lalehun_2_4_2_67,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198783333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,68,NA,NA,NA,753,lalehun_2_4_2_68,NA,NA,NA,NA,NA,NA,NA,-11.079216666666667,8.198733333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,69,NA,NA,NA,754,lalehun_2_4_2_69,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198666666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,70,NA,NA,NA,756,lalehun_2_4_2_70,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198583333333334
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,71,NA,NA,NA,748,lalehun_2_4_2_71,NA,NA,NA,NA,NA,NA,NA,-11.0792,8.198516666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,72,NA,NA,NA,748,lalehun_2_4_2_72,NA,NA,NA,NA,NA,NA,NA,-11.07915,8.198550000000001
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,73,NA,NA,NA,748,lalehun_2_4_2_73,NA,NA,NA,NA,NA,NA,NA,-11.079133333333333,8.198583333333334
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,74,NA,NA,NA,748,lalehun_2_4_2_74,NA,NA,NA,NA,NA,NA,NA,-11.079116666666666,8.198616666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,75,NA,NA,NA,748,lalehun_2_4_2_75,NA,NA,NA,NA,NA,NA,NA,-11.0791,8.19865
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,76,NA,NA,NA,748,lalehun_2_4_2_76,NA,NA,NA,NA,NA,NA,NA,-11.0791,8.198716666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,77,NA,NA,NA,748,lalehun_2_4_2_77,NA,NA,NA,NA,NA,NA,NA,-11.079083333333333,8.198833333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,78,NA,NA,NA,746,lalehun_2_4_2_78,NA,NA,NA,NA,NA,NA,NA,-11.079,8.198866666666667
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,79,NA,NA,NA,745,lalehun_2_4_2_79,NA,NA,NA,NA,NA,NA,NA,-11.079,8.198816666666668
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,80,NA,NA,NA,745,lalehun_2_4_2_80,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.198783333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,81,NA,NA,NA,744,lalehun_2_4_2_81,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.19875
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,82,NA,NA,NA,745,lalehun_2_4_2_82,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.1987
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,83,NA,NA,NA,744,lalehun_2_4_2_83,NA,NA,NA,NA,NA,NA,NA,-11.079016666666666,8.198633333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,84,NA,NA,NA,746,lalehun_2_4_2_84,NA,NA,NA,NA,NA,NA,NA,-11.07905,8.198516666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,85,NA,NA,NA,747,lalehun_2_4_2_85,NA,NA,NA,NA,NA,NA,NA,-11.078983333333333,8.198466666666667
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,86,NA,NA,NA,746,lalehun_2_4_2_86,NA,NA,NA,NA,NA,NA,NA,-11.07895,8.198516666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,87,NA,NA,NA,745,lalehun_2_4_2_87,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198566666666666
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,88,NA,NA,NA,746,lalehun_2_4_2_88,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.19865
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,89,NA,NA,NA,745,lalehun_2_4_2_89,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198866666666667
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,90,NA,NA,NA,745,lalehun_2_4_2_90,NA,NA,NA,NA,NA,NA,NA,-11.0789,8.198816666666668
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,91,NA,NA,NA,745,lalehun_2_4_2_91,NA,NA,NA,NA,NA,NA,NA,-11.078933333333334,8.198916666666667
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,92,NA,NA,NA,744,lalehun_2_4_2_92,NA,NA,NA,NA,NA,NA,NA,-11.078883333333334,8.198983333333333
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,93,NA,NA,NA,744,lalehun_2_4_2_93,NA,NA,NA,NA,NA,NA,NA,-11.078866666666666,8.198916666666667
lalehun,2,2021-04-04T00:00:00Z,4,2,NA,94,NA,NA,NA,744,lalehun_2_4_2_94,NA,NA,NA,NA,NA,NA,NA,-11.07885,8.19885
